body_temp,ambient_temp,humidity,heart_rate,skin_resistance,resp_rate,movement,avg_sensor_temp,sensor_spread,iaq,lux,sound,source,temp_humidity_index,heat_index,hr_temp_product,skin_resistance_normalized,body_amb_diff,heat_stress_label,dehydration_label
30.313751451723963,26.073164614375077,50.19347317162476,80.0,80.0,18.0,0.0,36.010211598675255,0.39175365104941307,0.0,0.0,0.0,infant,31.90296863589223,26.647598792201425,24.251001161379172,0.16,4.240586837348886,1,1
30.91860761517716,26.068540492859487,67.62866378463546,80.0,80.0,18.0,2.0,35.80567242799274,0.22843677195723444,0.0,0.0,0.0,infant,34.44723657853494,27.34329820243416,24.73488609214173,0.16,4.850067122317672,1,1
30.348719298320397,27.48392454313207,51.378615321255005,80.0,80.0,18.0,1.0,35.93064197597191,0.8066917693135096,0.0,0.0,0.0,infant,32.56443671120286,28.012696851673823,24.278975438656317,0.16,2.8647947551883277,1,1
30.89101667630397,23.173439510684403,65.99342894549902,80.0,80.0,18.0,0.0,36.04935486365203,0.5138843617711544,0.0,0.0,0.0,infant,33.070804062379366,24.56870469125213,24.712813341043173,0.16,7.717577165619566,1,0
30.300514211082174,23.550164334973932,56.16439361422107,80.0,80.0,18.0,1.0,36.0404401460501,0.6483240233653618,0.0,0.0,0.0,infant,31.680761689562708,25.165059610470777,24.24041136886574,0.16,6.750349876108242,0,1
31.416298647471063,25.87542494151805,77.05985019753186,80.0,80.0,18.0,3.0,35.78827774110376,0.4848755090292727,0.0,0.0,0.0,infant,35.89744156241382,27.39846852503048,25.13303891797685,0.16,5.540873705953011,1,1
31.635442900370773,24.974337759331156,76.93132723450506,80.0,80.0,18.0,2.0,36.212421668615704,0.4332801141321525,0.0,0.0,0.0,infant,35.66135845148874,25.948288854850308,25.308354320296615,0.16,6.6611051410396165,1,1
31.01684423324652,27.628494665190548,61.48076791550806,80.0,80.0,18.0,2.0,36.08340422828658,0.598793441924883,0.0,0.0,0.0,infant,34.51779262679091,29.085585566366376,24.813475386597215,0.16,3.388349568055972,1,1
30.57157407820944,25.183951848957577,55.7868599200757,80.0,80.0,18.0,1.0,35.99428924921304,0.6203940253444529,0.0,0.0,0.0,infant,32.46465617996248,26.125914406770434,24.457259262567554,0.16,5.387622229251864,1,1
30.512041078308595,24.175392597329417,56.31519084515925,80.0,80.0,18.0,1.0,36.14251225056382,0.6738654173267236,0.0,0.0,0.0,infant,32.113251494016446,25.470058496415547,24.409632862646877,0.16,6.3366484809791785,0,1
31.926580482140285,29.931297537843108,76.2571536550698,80.0,80.0,18.0,3.0,35.96115910209769,0.504973634933215,0.0,0.0,0.0,infant,38.55696643193471,36.468059545981234,25.54126438571223,0.16,1.995282944297177,2,1
30.528964463347258,26.54844739902693,54.76807672589254,80.0,80.0,18.0,3.0,36.01639296626136,0.6634700774294515,0.0,0.0,0.0,infant,32.80093927931374,27.27489130133442,24.423171570677805,0.16,3.9805170643203276,1,1
30.26041676337371,27.13505640937585,49.40767181680807,80.0,80.0,18.0,1.0,35.883006432502285,0.38045082650376116,0.0,0.0,0.0,infant,32.11687794217402,27.522481876185626,24.208333410698966,0.16,3.125360353997859,1,1
29.795748356076977,24.150503627573087,43.8109753843888,80.0,80.0,18.0,2.0,36.07300523087432,0.8280458921470384,0.0,0.0,0.0,infant,30.14677026972047,25.436606287282988,23.836598684861585,0.16,5.64524472850389,0,1
30.831317754437592,25.91123455094964,61.00119043979838,80.0,80.0,18.0,0.0,35.881725198670985,0.5081206525779862,0.0,0.0,0.0,infant,33.55929646513716,26.90402079354324,24.66505420355007,0.16,4.920083203487952,1,0
31.01243729116038,27.22184517941973,61.69594445139288,80.0,80.0,18.0,1.0,35.97292898002678,0.5174862013219794,0.0,0.0,0.0,infant,34.36274960132881,28.532317196818155,24.809949832928304,0.16,3.7905921117406507,1,1
31.63163766179458,24.698012845155397,77.84089196813082,80.0,80.0,18.0,2.0,36.045989224697244,0.7461776101628672,0.0,0.0,0.0,infant,35.61971031190646,25.525462896095014,25.305310129435664,0.16,6.933624816639185,1,1
30.32915112606885,27.751396036691343,49.95574134007288,80.0,80.0,18.0,1.0,35.82163192963918,0.42914910868299216,0.0,0.0,0.0,infant,32.46786519297586,28.184287099394716,24.263320900855078,0.16,2.577755089377508,1,1
30.448289498779417,25.79872262016239,57.14460731507799,80.0,80.0,18.0,3.0,35.92147674899188,0.5680358912958141,0.0,0.0,0.0,infant,32.7090901212339,26.665481245820708,24.358631599023532,0.16,4.649566878617026,1,1
31.55341717060552,26.416612500413446,76.37825825021609,80.0,80.0,18.0,0.0,35.878384078959094,0.37916771295626006,0.0,0.0,0.0,infant,36.23251073983255,28.33576123285124,25.242733736484414,0.16,5.136804670192074,1,1
31.64564910105806,25.796586775541208,77.06306248370382,80.0,80.0,18.0,1.0,36.14603744129811,0.29614426950936945,0.0,0.0,0.0,infant,36.08766114671826,27.262676599261198,25.316519280846446,0.16,5.849062325516851,1,1
31.152677702660178,30.70455636901788,57.30749841904457,80.0,80.0,18.0,3.0,36.097849911946284,0.3732849105713356,0.0,0.0,0.0,infant,35.502864537951396,33.61821669632708,24.922142162128143,0.16,0.4481213336422982,1,1
30.80835867724027,26.97300555052413,60.66058104790064,80.0,80.0,18.0,3.0,35.996178407995274,0.55474783048993,0.0,0.0,0.0,infant,33.930658641996196,28.12248443031698,24.64668694179222,0.16,3.8353531267161394,1,0
30.21958457519497,24.8845781420882,53.64786508821773,80.0,80.0,18.0,0.0,36.00214200555891,0.1877518285974844,0.0,0.0,0.0,infant,31.78657627044533,25.892499822617182,24.175667660155973,0.16,5.33500643310677,0,1
32.2521018616336,28.645089824206377,81.96496952886903,80.0,80.0,18.0,1.0,35.99450802550431,0.30913228196603626,0.0,0.0,0.0,infant,38.86137365430633,34.20642549813549,25.80168148930688,0.16,3.6070120374272214,1,1
29.93246807453092,24.558312700057957,45.33896945837111,80.0,80.0,18.0,2.0,36.14031198361569,0.47722840756031104,0.0,0.0,0.0,infant,30.54651163984518,25.618677230745405,23.945974459624736,0.16,5.374155374472963,0,1
32.202244275203974,27.41772719000951,82.01872403506616,80.0,80.0,18.0,0.0,36.26909271532,0.4658629611234062,0.0,0.0,0.0,infant,38.086431898290215,30.99239895014215,25.761795420163182,0.16,4.784517085194462,1,1
31.03277338065108,23.08065975224045,70.77399033259044,80.0,80.0,18.0,3.0,35.98918186309213,0.1448803436538526,0.0,0.0,0.0,infant,33.623173242174374,24.17520407181428,24.826218704520862,0.16,7.952113628410629,1,0
30.80276679386705,24.34362790220314,63.9207468709029,80.0,80.0,18.0,3.0,36.17539890377353,0.3872857373578711,0.0,0.0,0.0,infant,33.224834888710596,25.468977660417146,24.64221343509364,0.16,6.459138891663912,0,0
29.88460532193633,27.393722471738247,41.46965773530231,80.0,80.0,18.0,0.0,35.735599848101046,0.9265168025472619,0.0,0.0,0.0,infant,30.87515845128575,27.252976481196985,23.907684257549064,0.16,2.4908828501980835,1,1
31.079698692352714,28.47693315999082,61.40182863199037,80.0,80.0,18.0,0.0,35.987551524179025,0.5879103495832396,0.0,0.0,0.0,infant,34.95023492388679,30.383970521478666,24.86375895388217,0.16,2.602765532361893,1,1
30.82606691018192,27.34273656237994,58.34866472512295,80.0,80.0,18.0,0.0,36.057928271310885,0.782927146504548,0.0,0.0,0.0,infant,33.82696415773936,28.411015052734413,24.660853528145534,0.16,3.483330347801978,1,0
30.24193951255082,26.76870343522352,47.254846538880514,80.0,80.0,18.0,3.0,36.01005850573648,0.6610688684151214,0.0,0.0,0.0,infant,31.72407259842958,27.070448147010016,24.193551610040657,0.16,3.4732360773273,1,1
31.31867341128661,26.397792608821423,69.53843215752956,80.0,80.0,18.0,0.0,35.93688242167838,0.612830115354825,0.0,0.0,0.0,infant,35.21177781068658,27.905265345570463,25.054938729029292,0.16,4.920880802465188,1,1
31.678372497070512,24.042956019265144,83.70179083157285,80.0,80.0,18.0,1.0,35.81855329191372,0.7162498866868745,0.0,0.0,0.0,infant,35.93764318967586,24.260534120970355,25.34269799765641,0.16,7.635416477805368,1,1
30.973643633423247,25.560311583210584,65.29849649790363,80.0,80.0,18.0,1.0,35.949006961239384,0.2171300730636503,0.0,0.0,0.0,infant,34.02742839511911,26.642888318941253,24.778914906738596,0.16,5.413332050212663,1,1
31.51583227091957,26.078722458080424,72.16389743997756,80.0,80.0,18.0,1.0,36.14258581636967,0.5969795829115938,0.0,0.0,0.0,infant,35.55417133527811,27.547601645407784,25.212665816735658,0.16,5.437109812839147,1,1
30.13763513826028,29.11424445243783,43.08027036547075,80.0,80.0,18.0,0.0,35.90543582282909,0.1979795993969944,0.0,0.0,0.0,infant,31.867191856070946,29.022961866741735,24.110108110608227,0.16,1.0233906858224486,1,1
30.89575052400875,27.68723657913692,58.79501481176476,80.0,80.0,18.0,1.0,36.01670797520656,0.5821320404041188,0.0,0.0,0.0,infant,34.09366450943589,28.903172471538422,24.716600419207,0.16,3.2085139448718323,1,1
29.883119048066497,23.47391968927453,45.23613183240232,80.0,80.0,18.0,3.0,36.30051233934496,0.5284719647540683,0.0,0.0,0.0,infant,30.196637951964455,25.243203224444912,23.9064952384532,0.16,6.409199358791966,0,1
31.265141940844504,27.64816793878959,67.57581259914296,80.0,80.0,18.0,3.0,36.1156879185165,0.30179688171322994,0.0,0.0,0.0,infant,35.519190340783446,29.76140825486322,25.012113552675604,0.16,3.6169740020549135,1,1
32.04878444392212,26.229835439167367,82.23169711963695,80.0,80.0,18.0,2.0,36.21952625355448,0.5695690148780415,0.0,0.0,0.0,infant,37.29066902054437,28.298083888715404,25.6390275551377,0.16,5.8189490047547565,1,1
31.242411305526826,25.64615599938808,69.77999796122373,80.0,80.0,18.0,0.0,35.90126904249122,0.5390397387111037,0.0,0.0,0.0,infant,34.818769429096804,26.847866403802573,24.99392904442146,0.16,5.596255306138747,1,1
30.052312004332357,28.223352577681737,43.45613717414897,80.0,80.0,18.0,1.0,35.86619761295448,0.5116839590911724,0.0,0.0,0.0,infant,31.541128319882006,28.130988227040774,24.041849603465884,0.16,1.82895942665062,1,1
30.9719451250322,29.0619990449919,55.95997922432873,80.0,80.0,18.0,2.0,36.19763843419043,0.08135997233947023,0.0,0.0,0.0,infant,34.392045509363534,30.54530205821699,24.77755610002576,0.16,1.9099460800402994,1,1
31.074219538966894,28.8625602382324,64.77985207483832,80.0,80.0,18.0,1.0,35.76554063379413,0.3807867955089108,0.0,0.0,0.0,infant,35.56534651471166,31.563438889871286,24.859375631173517,0.16,2.2116593007344925,1,1
30.73131408659457,25.321564953554724,58.14434902599635,80.0,80.0,18.0,3.0,36.25939897519269,0.47571144325106474,0.0,0.0,0.0,infant,32.92388708900876,26.273136322938374,24.585051269275656,0.16,5.4097491330398455,1,0
31.69113419253378,26.381575248297573,77.51398047138275,80.0,80.0,18.0,2.0,35.99896262645066,0.4315356835027231,0.0,0.0,0.0,infant,36.48111398734148,28.338188581028607,25.352907354027025,0.16,5.309558944236208,1,1
31.816027715393616,27.662526862807127,76.66019521194951,80.0,80.0,18.0,0.0,35.967412688112915,0.8546617939776482,0.0,0.0,0.0,infant,37.187540386089466,30.88293753723802,25.452822172314892,0.16,4.15350085258649,1,1
31.361271467264334,28.95109025424472,67.53239590464497,80.0,80.0,18.0,3.0,35.931834054037246,0.2322539143285951,0.0,0.0,0.0,infant,36.25862786197207,32.203378419713076,25.089017173811467,0.16,2.410181213019616,1,1
30.86219049354452,26.559289614514466,56.80560753097174,80.0,80.0,18.0,3.0,36.40986101986316,0.5602079718036279,0.0,0.0,0.0,infant,33.37165415421641,27.396554447892214,24.68975239483562,0.16,4.302900879030055,1,1
30.426938714192072,27.146320136877407,51.49013681934599,80.0,80.0,18.0,0.0,35.9575804452977,0.30107957141967745,0.0,0.0,0.0,infant,32.53427180340454,27.671405052149538,24.34155097135366,0.16,3.280618577314666,1,1
30.066668341498197,25.304968142192983,44.76434431959082,80.0,80.0,18.0,1.0,36.1259772680533,0.5522007914569969,0.0,0.0,0.0,infant,30.82952523406032,25.972116276035255,24.053334673198556,0.16,4.7617001993052135,1,1
30.63295829873614,25.1252248420437,55.97039575689493,80.0,80.0,18.0,1.0,36.15902297153741,0.772100047640059,0.0,0.0,0.0,infant,32.5248063644124,26.08496210738649,24.50636663898891,0.16,5.5077334566924385,1,1
31.136003264397708,29.14268973499344,58.59276327434738,80.0,80.0,18.0,1.0,36.18670839493228,0.3795845589510378,0.0,0.0,0.0,infant,34.941486631930985,31.06821968807929,24.90880261151817,0.16,1.9933135294042685,1,1
31.72009896125844,30.230118147346687,70.41203162968331,80.0,80.0,18.0,0.0,35.99684880059698,0.4227769436625337,0.0,0.0,0.0,infant,37.705246690148215,35.728535711903646,25.376079169006754,0.16,1.4899808139117532,2,1
31.673025630255648,27.37361784704437,69.6171920933908,80.0,80.0,18.0,1.0,36.32348840887056,0.45322517168619214,0.0,0.0,0.0,infant,36.041070034908984,29.502501331574486,25.338420504204517,0.16,4.299407783211279,1,1
30.41086251990535,29.52470388598909,43.15486628385656,80.0,80.0,18.0,3.0,36.298066071934684,0.7191889667127427,0.0,0.0,0.0,infant,32.2877754281903,29.49716639262884,24.32869001592428,0.16,0.8861586339162599,1,1
30.977057279027317,28.240910140300308,57.7866691944021,80.0,80.0,18.0,1.0,36.0804802772157,0.4156930536536976,0.0,0.0,0.0,infant,34.28337317565764,29.567525118872723,24.78164582322185,0.16,2.7361471387270093,1,1
30.081024060165014,26.227398580994794,48.18004902478128,80.0,80.0,18.0,0.0,35.79446272795625,0.6941535591791137,0.0,0.0,0.0,infant,31.49512155357114,26.68427944217303,24.06481924813201,0.16,3.853625479170219,1,1
30.19277511070573,28.240429301221862,47.056571739256256,80.0,80.0,18.0,2.0,35.89754318953226,0.24162174174030326,0.0,0.0,0.0,infant,32.142254026318916,28.45713323640549,24.154220088564585,0.16,1.952345809483866,1,1
32.150376457969514,30.593711223136975,77.22859673817607,80.0,80.0,18.0,1.0,35.96994270249404,0.5109427569390306,0.0,0.0,0.0,infant,39.332262903541384,38.67862041384653,25.720301166375613,0.16,1.5566652348325398,2,1
30.04047144128096,27.44598601198514,41.88618475223159,80.0,80.0,18.0,2.0,36.079372010977565,0.17181822771147637,0.0,0.0,0.0,infant,31.096580482512394,27.320748663619373,24.03237715302477,0.16,2.594485429295819,1,1
31.202639642411373,30.64692540183305,58.863229415595455,80.0,80.0,18.0,1.0,36.086175472061,0.4913273915752967,0.0,0.0,0.0,infant,35.75134721831637,33.85419798435545,24.962111713929097,0.16,0.5557142405783217,1,1
29.883722557468865,22.27814788202555,47.56916450949332,80.0,80.0,18.0,0.0,36.20998546740058,1.029140841858748,0.0,0.0,0.0,infant,30.102933105053737,25.033844160415576,23.906978045975094,0.16,7.6055746754433144,0,1
31.979636311299423,29.161443098955488,79.56985970553133,80.0,80.0,18.0,0.0,35.927855794341646,0.4509733406134018,0.0,0.0,0.0,infant,38.59108166896357,35.135817190623655,25.58370904903954,0.16,2.8181932123439353,2,1
31.18111049936004,27.69173222668138,65.06682309737658,80.0,80.0,18.0,2.0,36.053202417182575,0.6761205029835651,0.0,0.0,0.0,infant,35.148933901407396,29.557040304870597,24.944888399488033,0.16,3.4893782726786604,1,1
30.524615046319067,26.919623389273305,50.41212863695816,80.0,80.0,18.0,1.0,36.06541404481021,0.44506030194824575,0.0,0.0,0.0,infant,32.425104804313165,27.382666275574014,24.419692037055253,0.16,3.604991657045762,1,1
31.05200556115667,27.701159643276043,62.60922792248694,80.0,80.0,18.0,2.0,36.058087563769185,0.6413780171318066,0.0,0.0,0.0,infant,34.723100970951805,29.3087340911913,24.841604448925338,0.16,3.3508459178806262,1,1
31.34392214846897,23.54250026100325,72.91688618664021,80.0,80.0,18.0,1.0,36.14493581631332,0.33098255324873094,0.0,0.0,0.0,infant,34.3257448452071,24.399110583704214,25.075137718775178,0.16,7.801421887465718,1,1
32.005118061754274,27.07829431453002,83.11531040137453,80.0,80.0,18.0,1.0,35.968658990946714,0.9774651680696849,0.0,0.0,0.0,infant,37.82433473426075,30.29110034139049,25.60409444940342,0.16,4.926823747224255,1,1
30.539050561810885,28.231863233228538,49.92007019104385,80.0,80.0,18.0,1.0,36.15559749784418,0.20377980456738953,0.0,0.0,0.0,infant,32.84742708532051,28.715908061876426,24.43124044944871,0.16,2.307187328582348,1,1
32.11861408143882,30.47342617968808,79.87817974582053,80.0,80.0,18.0,3.0,35.98717576514501,0.47655975318944144,0.0,0.0,0.0,infant,39.60492850850192,39.14008810226211,25.694891265151053,0.16,1.6451879017507416,2,1
31.810410942519564,26.48109765365775,82.04368513753707,80.0,80.0,18.0,3.0,36.0202375949483,0.5460905524796473,0.0,0.0,0.0,infant,37.16876908796956,28.82674304624591,25.44832875401565,0.16,5.329313288861815,1,1
31.87841896551976,25.900650884418667,81.23892450394298,80.0,80.0,18.0,1.0,36.14172296354134,0.2768057421977659,0.0,0.0,0.0,infant,36.83286157329983,27.58329141556592,25.50273517241581,0.16,5.977768081101093,1,1
31.27247768020738,26.514124003035967,68.59364605878594,80.0,80.0,18.0,1.0,36.09381482865469,0.7081686936194131,0.0,0.0,0.0,infant,35.11188215712137,28.02451046373436,25.017982144165902,0.16,4.758353677171414,1,1
31.4535789668076,29.34844232560919,68.34192944956185,80.0,80.0,18.0,0.0,35.99546922163236,1.211718547336595,0.0,0.0,0.0,infant,36.66650200262022,33.19176881224642,25.16286317344608,0.16,2.10513664119841,1,1
31.02773769557938,28.17514030952441,58.144478493272025,80.0,80.0,18.0,1.0,36.08194276646086,0.32755469466643206,0.0,0.0,0.0,infant,34.35123854056164,29.51467474319621,24.822190156463503,0.16,2.8525973860549705,1,1
31.58663919256686,26.458117682670967,73.85790470367046,80.0,80.0,18.0,1.0,36.09625905372161,0.8162938682157588,0.0,0.0,0.0,infant,35.999885909168285,28.256344521308847,25.26931135405349,0.16,5.128521509895894,1,1
31.18903058655909,28.54417295643175,63.90823082579193,80.0,80.0,18.0,3.0,36.09073667129604,0.3165355532008647,0.0,0.0,0.0,infant,35.41285046866117,30.850096269148438,24.951224469247272,0.16,2.6448576301273405,1,1
31.495874483397333,27.71179318890112,70.48471320527325,80.0,80.0,18.0,3.0,36.11338802417413,0.3048453202878605,0.0,0.0,0.0,infant,36.137261601312765,30.213277673393733,25.19669958671787,0.16,3.7840812944962146,1,1
31.142789887540356,29.45492807127082,59.280605673195794,80.0,80.0,18.0,1.0,36.15005830919369,0.48551255400522564,0.0,0.0,0.0,infant,35.18336903332924,31.71238048748598,24.914231910032285,0.16,1.6878618162695354,1,1
31.39797897581961,26.113531902450333,72.91734088194126,80.0,80.0,18.0,1.0,36.149016913922864,0.22835517358777224,0.0,0.0,0.0,infant,35.53696243255957,27.634825386554333,25.118383180655687,0.16,5.284447073369275,1,1
32.0010568277912,26.862313797009502,77.1012182922047,80.0,80.0,18.0,2.0,36.24561421688384,0.6246704804675076,0.0,0.0,0.0,infant,36.995056693609214,29.246779525256997,25.600845462232964,0.16,5.138743030781701,1,1
30.36467021426596,26.733421783940727,46.58963154712673,80.0,80.0,18.0,2.0,36.30338066383099,0.8156900286982918,0.0,0.0,0.0,infant,31.758433228746917,27.006394437690695,24.29173617141277,0.16,3.6312484303252326,1,1
31.360079623040622,24.590608193940803,77.48183720084026,80.0,80.0,18.0,0.0,35.79482513652896,0.6640895668476574,0.0,0.0,0.0,infant,35.260462191934714,25.38272723061691,25.088063698432496,0.16,6.76947142909982,1,1
31.046836056768363,28.109878644334195,64.31334393056383,80.0,80.0,18.0,1.0,35.924109623415184,0.8419356958917277,0.0,0.0,0.0,infant,35.11663728265353,30.1578216508536,24.83746884541469,0.16,2.936957412434168,1,1
31.93395472674833,28.039748634564823,78.0099659090601,80.0,80.0,18.0,1.0,36.19169865370853,0.20905925171186368,0.0,0.0,0.0,infant,37.68249176565121,31.93782491780862,25.547163781398663,0.16,3.8942060921835058,1,1
31.082686299366785,27.527865003489964,59.40857678534566,80.0,80.0,18.0,1.0,36.15249480467537,0.780355461016228,0.0,0.0,0.0,infant,34.28833846680343,28.746017917244735,24.86614903949343,0.16,3.5548212958768204,1,1
30.81033029042225,27.048463823454743,57.05682184223657,80.0,80.0,18.0,0.0,35.967922697892895,0.7205311446018214,0.0,0.0,0.0,infant,33.53922459615329,27.953782671773503,24.6482642323378,0.16,3.7618664669675077,1,1
31.89322518390268,24.686896606104213,81.177732963275,80.0,80.0,18.0,0.0,36.18284017618366,0.646317824250886,0.0,0.0,0.0,infant,36.21819908427772,25.410510629849668,25.514580147122143,0.16,7.206328577798466,1,1
30.33451379943964,26.67634744467432,51.30261703967805,80.0,80.0,18.0,2.0,36.02500293558399,0.21450948511964896,0.0,0.0,0.0,infant,32.2540088621633,27.2089409408822,24.26761103955171,0.16,3.6581663547653207,1,1
31.792875748411795,26.832209057151506,77.98955463787644,80.0,80.0,18.0,1.0,35.949540587719966,0.20993556255071866,0.0,0.0,0.0,infant,36.87442943540486,29.260891507465217,25.434300598729436,0.16,4.96066669126029,1,1
31.0473148869314,25.9130835517618,61.78092576292319,80.0,80.0,18.0,0.0,36.20638730387405,0.4022236520168505,0.0,0.0,0.0,infant,33.862037933366594,26.93326799696946,24.83785190954512,0.16,5.1342313351695985,1,0
31.11478296012829,27.195066666873025,63.13429491480669,80.0,80.0,18.0,1.0,36.05116475040441,0.19682719277463434,0.0,0.0,0.0,infant,34.62466817440688,28.61618809906085,24.891826368102635,0.16,3.9197162932552665,1,1
30.825226907675,28.32573980383412,53.88107266702678,80.0,80.0,18.0,2.0,36.19470106674012,0.2066679752371101,0.0,0.0,0.0,infant,33.67139474875452,29.24097353028651,24.66018152614,0.16,2.4994871038408775,1,1
31.639067625756724,31.290009892626102,65.7868990278557,80.0,80.0,18.0,2.0,36.2229586347609,0.4812595695099944,0.0,0.0,0.0,infant,37.54966191359455,37.09618444055825,25.311254100605378,0.16,0.3490577331306213,2,1
30.751467878504677,27.86679371586872,54.63450383242951,80.0,80.0,18.0,1.0,36.17567337547668,0.3395104080926643,0.0,0.0,0.0,infant,33.51044976848873,28.73428566355578,24.60117430280374,0.16,2.8846741626359567,1,1
29.99220377199958,28.03273887165057,41.76712364087435,80.0,80.0,18.0,1.0,35.9372637301589,1.0607097239026544,0.0,0.0,0.0,infant,31.209514675124566,27.821440503508555,23.99376301759966,0.16,1.9594649003490119,1,1
30.49550225273795,27.368746258672708,52.23993724049602,80.0,80.0,18.0,3.0,36.00635539924174,0.2514579462243134,0.0,0.0,0.0,infant,32.77299681664598,27.95563284800584,24.396401802190358,0.16,3.126755994065242,1,1
29.504278827587108,23.680095659606955,40.28705695329658,80.0,80.0,18.0,1.0,36.02991145439107,0.5900579955045018,0.0,0.0,0.0,infant,29.39386748895948,25.237426243003593,23.603423062069687,0.16,5.824183167980152,0,1
32.08362845325078,27.46461033930661,84.02596541755855,80.0,80.0,18.0,1.0,35.96376638455631,0.7260754266685083,0.0,0.0,0.0,infant,38.23750863954723,31.364829498625408,25.666902762600625,0.16,4.619018113944172,1,1
32.10136460452461,27.638098510087097,83.45862444188865,80.0,80.0,18.0,1.0,36.00493429561375,0.20556907829075755,0.0,0.0,0.0,infant,38.2894281061283,31.738896334972605,25.681091683619687,0.16,4.463266094437515,1,1
31.399291631101576,32.44412231517561,57.78198838625373,80.0,80.0,18.0,0.0,36.03734713686421,0.1687332650455673,0.0,0.0,0.0,infant,36.69119245997343,37.41539011351247,25.11943330488126,0.16,-1.0448306840740358,1,1
31.511331767745585,27.132916160642797,72.77668844528407,80.0,80.0,18.0,1.0,35.936388789481036,0.5820335491784903,0.0,0.0,0.0,infant,36.136720822127245,29.379585175970384,25.209065414196466,0.16,4.378415607102788,1,1
30.722528950214265,28.120732774872263,55.561274428469126,80.0,80.0,18.0,3.0,36.10414749679455,0.21396235351271287,0.0,0.0,0.0,infant,33.69855633371907,29.153685909462055,24.578023160171412,0.16,2.6017961753420025,1,1
31.658612439238183,27.448214550794557,70.19919206886892,80.0,80.0,18.0,2.0,36.273567246058455,0.15077309731384503,0.0,0.0,0.0,infant,36.13350751946943,29.695733908416447,25.326889951390548,0.16,4.210397888443627,1,1
31.57174141546668,25.18028201496597,76.24435193706907,80.0,80.0,18.0,1.0,36.18522515507735,0.5263037674091393,0.0,0.0,0.0,infant,35.62410635552455,26.260627718115167,25.257393132373345,0.16,6.3914594005007075,1,1
32.424911428163185,29.803283719235083,82.60403101115082,80.0,80.0,18.0,3.0,36.213956476553,0.46097432782561754,0.0,0.0,0.0,infant,39.85573888334706,37.825476790001886,25.939929142530545,0.16,2.621627708928102,2,1
30.922731525521677,29.02150415557859,58.00955241323524,80.0,80.0,18.0,0.0,35.9251581917421,0.4743740608541671,0.0,0.0,0.0,infant,34.596624627568254,30.781963653255843,24.73818522041734,0.16,1.9012273699430864,1,1
32.0514253691752,29.58206389408609,75.24840923302214,80.0,80.0,18.0,1.0,36.218003172062595,0.4348322610096389,0.0,0.0,0.0,infant,38.332782297754186,35.26644018109546,25.64114029534016,0.16,2.4693614750891086,2,1
30.55743602528845,26.18122509041052,51.96678027844534,80.0,80.0,18.0,1.0,36.22810732759988,0.4431625762224414,0.0,0.0,0.0,infant,32.38116399559884,26.806739862369064,24.44594882023076,0.16,4.376210934877928,1,1
